"Model_name","Parameter","rhat","ess_bulk"
"m1_Leg.Stature.Eth","b[2]",1.0001751883169,8593.40343101641
"m1_Leg.Stature.Eth","b[3]",1.00028906316394,8305.47424941952
"m1_Leg.Stature.Eth","b[4]",1.00112920922403,8280.40135927388
"m1_Leg.Stature.Eth","sigma_y",1.00093867534371,4597.95343611967
"m1_Leg.Stature.Eth","d",1.00055149532217,6361.9773930143
"m1_Leg.Stature.Eth","sigma",1.00029097671394,12398.7715363874
"m1_Leg.Stature.Eth","y[1]",1.00066903611034,5475.85008862092
"m1_Leg.Stature.Eth","y[2]",1.0006725961223,6021.78563928209
"m1_Leg.Stature.Eth","y[3]",1.00074946725315,6797.38549850236
"m1_Leg.Stature.Eth","y[4]",1.00018569674106,9832.24306004411
"m1_Femur.Stature.Eth","z[1]",1.00012256141861,6656.5929647111
"m1_Femur.Stature.Eth","z[2]",1.00045448200818,8230.18778823532
"m1_Femur.Stature.Eth","z[3]",1.00011838680572,8230.91813742687
"m1_Femur.Stature.Eth","z[4]",1.00005464975438,11192.36196317
"m1_Femur.Stature.Eth","a",1.00076306516511,6073.52663906456
"m1_Femur.Stature.Eth","b[1]",1.00018027176774,10765.9870505282
"m1_Femur.Stature.Eth","b[2]",1.00001258466631,11169.2810381076
"m1_Femur.Stature.Eth","b[3]",1.00049259510353,9761.33266372575
"m1_Femur.Stature.Eth","b[4]",1.00010180724524,10810.31989323
"m1_Femur.Stature.Eth","sigma_y",1.00055375143182,5537.89176276446
"m1_Femur.Stature.Eth","d",1.00040202412407,7513.72966339784
"m1_Femur.Stature.Eth","sigma",0.999999334747154,14064.3494085363
"m1_Femur.Stature.Eth","y[1]",1.00063939739576,6168.68947265112
"m1_Femur.Stature.Eth","y[2]",1.00008932692343,6813.02723836495
"m1_Femur.Stature.Eth","y[3]",1.00038653781905,7926.11287794847
"m1_Femur.Stature.Eth","y[4]",0.999943732928964,10413.0106601316
"m1_Tibia.Stature.Eth","z[1]",1.00145306324787,6778.49049524932
"m1_Tibia.Stature.Eth","z[2]",1.00028126079306,9658.7770408278
"m1_Tibia.Stature.Eth","z[3]",1.00021583043677,8897.61158631367
"m1_Tibia.Stature.Eth","z[4]",1.00039557564913,12927.7050633566
"m1_Tibia.Stature.Eth","a",1.00062370397325,6513.68614167719
"m1_Tibia.Stature.Eth","b[1]",1.00009270912251,10192.833293998
"m1_Tibia.Stature.Eth","b[2]",1.00013374191638,9536.89872873654
"m1_Tibia.Stature.Eth","b[3]",1.00011546987703,9753.53159054861
"m1_Tibia.Stature.Eth","b[4]",0.999932852819601,10211.2714357253
"m1_Tibia.Stature.Eth","sigma_y",1.00144143154115,4637.17872891668
"m1_Tibia.Stature.Eth","d",1.00010827525159,7136.84606093406
"m1_Tibia.Stature.Eth","sigma",1.00044369207238,13762.8815402178
"m1_Tibia.Stature.Eth","y[1]",1.00079034439071,6425.29612470907
"m1_Tibia.Stature.Eth","y[2]",1.00127685900711,6695.52246085798
"m1_Tibia.Stature.Eth","y[3]",1.00020934850031,8251.95710501173
"m1_Tibia.Stature.Eth","y[4]",1.00026305408564,11122.6796647647
"m1_Arm.Stature.Eth","z[1]",1.00032193474638,6196.84480760885
"m1_Arm.Stature.Eth","z[2]",1.00009872986109,8238.63228932871
"m1_Arm.Stature.Eth","z[3]",1.00041603382987,8047.68611876777
"m1_Arm.Stature.Eth","z[4]",1.00021637644215,10948.9493417396
"m1_Arm.Stature.Eth","a",1.00052174339263,6030.6697636111
"m1_Arm.Stature.Eth","b[1]",0.999952561754706,10239.9497632757
"m1_Arm.Stature.Eth","b[2]",1.00015661550047,9566.79885765909
"m1_Arm.Stature.Eth","b[3]",1.00006935435658,10774.5897668406
"m1_Arm.Stature.Eth","b[4]",0.999967460801298,10178.163065323
"m1_Arm.Stature.Eth","sigma_y",1.00011738518475,5155.98268004093
"m1_Arm.Stature.Eth","d",1.00043097436394,7557.48119280554
"m1_Arm.Stature.Eth","sigma",1.00005469076702,13617.9195272391
"m1_Arm.Stature.Eth","y[1]",1.00044130931488,6080.09288299018
"m1_Arm.Stature.Eth","y[2]",1.00040603314469,7073.28929727245
"m1_Arm.Stature.Eth","y[3]",1.00027620713999,7654.25025702007
"m1_Arm.Stature.Eth","y[4]",1.00019276787485,10722.9894479463
"m1_Humerus.Stature.Eth","z[1]",1.00073495038843,7574.82863809066
"m1_Humerus.Stature.Eth","z[2]",1.00009370391777,9494.61832227621
"m1_Humerus.Stature.Eth","z[3]",1.0001765138282,9653.92951987262
"m1_Humerus.Stature.Eth","z[4]",1.00015356163913,12373.3489314207
"m1_Humerus.Stature.Eth","a",1.00048814855969,7025.72726940143
"m1_Humerus.Stature.Eth","b[1]",1.00043660510474,13968.3010211006
"m1_Humerus.Stature.Eth","b[2]",1.00019696845454,12843.929847377
"m1_Humerus.Stature.Eth","b[3]",1.00023701375344,14481.4576744928
"m1_Humerus.Stature.Eth","b[4]",1.00015260790132,13201.490549873
"m1_Humerus.Stature.Eth","sigma_y",1.00038505708486,5748.8213728517
"m1_Humerus.Stature.Eth","d",1.00029596134588,10501.9689490109
"m1_Humerus.Stature.Eth","sigma",1.00067411765833,16380.0436356086
"m1_Humerus.Stature.Eth","y[1]",1.00043374160301,7194.60533849236
"m1_Humerus.Stature.Eth","y[2]",1.00032306044335,8040.06710238081
"m1_Humerus.Stature.Eth","y[3]",1.00061418022134,9233.37451312198
"m1_Humerus.Stature.Eth","y[4]",1.00015629899731,12139.226956311
"m1_ForearmL.Stature.Eth","z[1]",1.00025012194647,7312.54721311588
"m1_ForearmL.Stature.Eth","z[2]",1.00036557294992,8891.03591035833
"m1_ForearmL.Stature.Eth","z[3]",1.00035793902667,9569.15260253228
"m1_ForearmL.Stature.Eth","z[4]",1.00052147156729,11792.7112943967
"m1_ForearmL.Stature.Eth","a",1.00071060719384,6599.98007426449
"m1_ForearmL.Stature.Eth","b[1]",1.00015816230309,13162.5726778605
"m1_ForearmL.Stature.Eth","b[2]",1.00035064663279,11304.9907404275
"m1_ForearmL.Stature.Eth","b[3]",1.00021948700707,13179.2075209229
"m1_ForearmL.Stature.Eth","b[4]",1.00034801887715,12352.3252929942
"m1_ForearmL.Stature.Eth","sigma_y",1.00037096622697,5022.95286901587
"m1_ForearmL.Stature.Eth","d",1.00012131312284,9029.71472536622
"m1_ForearmL.Stature.Eth","sigma",1.00003273596282,16069.7966620014
"m1_ForearmL.Stature.Eth","y[1]",1.00078069030883,6644.41671042296
"m1_ForearmL.Stature.Eth","y[2]",1.00023661673293,6912.72849397517
"m1_ForearmL.Stature.Eth","y[3]",1.00045595174339,8361.2684113278
"m1_ForearmL.Stature.Eth","y[4]",1.00021373832784,11645.3719706928
"m1_FootLength.Stature.Eth","z[1]",1.0005753783336,6876.77605089087
"m1_FootLength.Stature.Eth","z[2]",1.0000448676607,8741.60985520881
"m1_FootLength.Stature.Eth","z[3]",1.00067664504333,8957.0021878527
"m1_FootLength.Stature.Eth","z[4]",1.00019009800116,12408.6888985365
"m1_FootLength.Stature.Eth","a",1.00066811191078,6460.87110491321
"m1_FootLength.Stature.Eth","b[1]",1.00006627317861,13505.6877874359
"m1_FootLength.Stature.Eth","b[2]",1.00058093829821,12037.5571735766
"m1_FootLength.Stature.Eth","b[3]",0.999981609999074,15761.9162702891
"m1_FootLength.Stature.Eth","b[4]",1.00025526819581,15171.5702522391
"m1_FootLength.Stature.Eth","sigma_y",1.00090345859092,5581.56659238444
"m1_FootLength.Stature.Eth","d",1.00007330173806,11417.842859616
"m1_FootLength.Stature.Eth","sigma",1.00074452209732,14321.7165310803
"m1_FootLength.Stature.Eth","y[1]",1.00064450325702,6557.63971576178
"m1_FootLength.Stature.Eth","y[2]",1.00046260557915,7173.4023382552
"m1_FootLength.Stature.Eth","y[3]",1.00014320687761,8891.49058843831
"m1_FootLength.Stature.Eth","y[4]",1.00008848147502,11214.0309450941
"m1_FootBreadth.Stature.Eth","z[1]",1.00012587764778,7620.14437392831
"m1_FootBreadth.Stature.Eth","z[2]",1.00029533792612,8858.21365288513
"m1_FootBreadth.Stature.Eth","z[3]",1.00017875708763,9887.5415476256
"m1_FootBreadth.Stature.Eth","z[4]",1.00044887580116,13127.1810343194
"m1_FootBreadth.Stature.Eth","a",1.00008316782382,6818.76743710478
"m1_FootBreadth.Stature.Eth","b[1]",1.00033328267771,18190.1002430048
"m1_FootBreadth.Stature.Eth","b[2]",1.00012541013453,17369.171645155
"m1_FootBreadth.Stature.Eth","b[3]",0.999977187926188,16672.3633939049
"m1_FootBreadth.Stature.Eth","b[4]",1.00021720764604,15142.5997170833
"m1_FootBreadth.Stature.Eth","sigma_y",1.00059684724426,5263.83240550098
"m1_FootBreadth.Stature.Eth","d",1.00014266313708,15021.7257865878
"m1_FootBreadth.Stature.Eth","sigma",1.00130725572017,16439.3988079302
"m1_FootBreadth.Stature.Eth","y[1]",1.00037297767887,7079.83839100031
"m1_FootBreadth.Stature.Eth","y[2]",1.00018213289064,6588.03969891046
"m1_FootBreadth.Stature.Eth","y[3]",1.00021196964,8678.5602565862
"m1_FootBreadth.Stature.Eth","y[4]",0.999990457992258,12446.8755921722
"m1_HandLength.Stature.Eth","z[1]",1.00023340903503,7106.24003277624
"m1_HandLength.Stature.Eth","z[2]",1.00034462369344,8467.39231923101
"m1_HandLength.Stature.Eth","z[3]",1.00007197666799,8803.36287161601
"m1_HandLength.Stature.Eth","z[4]",1.00036187824209,12829.648487143
"m1_HandLength.Stature.Eth","a",1.00048124478152,6961.60402956988
"m1_HandLength.Stature.Eth","b[1]",1.00004352269926,14291.2332421764
"m1_HandLength.Stature.Eth","b[2]",1.00021327477453,12743.442565265
"m1_HandLength.Stature.Eth","b[3]",1.0001345820127,15121.0155897295
"m1_HandLength.Stature.Eth","b[4]",1.00002636598874,13538.7060415366
"m1_HandLength.Stature.Eth","sigma_y",1.00054297716491,5623.77643681577
"m1_HandLength.Stature.Eth","d",1.00029043647502,10166.7460988246
"m1_HandLength.Stature.Eth","sigma",1.00032889223103,15797.0468351021
"m1_HandLength.Stature.Eth","y[1]",1.00049638669679,7105.04154796175
"m1_HandLength.Stature.Eth","y[2]",1.00016737741562,6946.08952683546
"m1_HandLength.Stature.Eth","y[3]",1.00016048716458,8954.73769171994
"m1_HandLength.Stature.Eth","y[4]",1.00002558530577,11803.5622724192
"m1_HandBreadth.Stature.Eth","z[1]",1.00085009165194,6872.04092043143
"m1_HandBreadth.Stature.Eth","z[2]",1.00040868193279,8275.71836241883
"m1_HandBreadth.Stature.Eth","z[3]",1.00063981338166,8730.53986146379
"m1_HandBreadth.Stature.Eth","z[4]",1.0004098380404,12582.6945616112
"m1_HandBreadth.Stature.Eth","a",1.00106515600906,6007.06053968718
"m1_HandBreadth.Stature.Eth","b[1]",0.999965897434211,16986.3709618214
"m1_HandBreadth.Stature.Eth","b[2]",0.99988262844949,16869.0368728236
"m1_HandBreadth.Stature.Eth","b[3]",1.0002574833788,17008.741397556
"m1_HandBreadth.Stature.Eth","b[4]",1.00000548572997,17842.0740258376
"m1_HandBreadth.Stature.Eth","sigma_y",1.00058041372303,5364.81633988989
"m1_HandBreadth.Stature.Eth","d",1.00014480993191,15676.1065680364
"m1_HandBreadth.Stature.Eth","sigma",1.00026339086375,15654.2208932184
"m1_HandBreadth.Stature.Eth","y[1]",1.00118309994639,6253.30009819438
"m1_HandBreadth.Stature.Eth","y[2]",1.00081134666335,6877.88012872831
"m1_HandBreadth.Stature.Eth","y[3]",1.00070780337704,8502.42110254577
"m1_HandBreadth.Stature.Eth","y[4]",1.00036488345743,10586.4550577808
"m1_Finger.Stature.Eth","z[1]",1.00019998871198,7956.8529597306
"m1_Finger.Stature.Eth","z[2]",1.00005396833326,9866.4535709077
"m1_Finger.Stature.Eth","z[3]",1.00010554151709,10614.424277749
"m1_Finger.Stature.Eth","z[4]",1.00036202636054,13712.127622942
"m1_Finger.Stature.Eth","a",1.000399346935,7492.74555052965
"m1_Finger.Stature.Eth","b[1]",1.00024918356788,16367.5669809164
"m1_Finger.Stature.Eth","b[2]",1.00041103074984,16922.1806759559
"m1_Finger.Stature.Eth","b[3]",1.00038066656376,17986.0601171105
"m1_Finger.Stature.Eth","b[4]",0.999965271814342,16730.9686234165
"m1_Finger.Stature.Eth","sigma_y",0.999947820083003,5255.71025548422
"m1_Finger.Stature.Eth","d",0.99996172894849,14219.9099831406
"m1_Finger.Stature.Eth","sigma",1.00004597338088,17079.6864352407
"m1_Finger.Stature.Eth","y[1]",1.00038435801648,7633.3118378334
"m1_Finger.Stature.Eth","y[2]",1.00014699056835,7433.65286018561
"m1_Finger.Stature.Eth","y[3]",1.00004087203041,9294.7430746523
"m1_Finger.Stature.Eth","y[4]",1.00038189436116,12899.7967361732
"m1_Biiliac.Stature.Eth","z[1]",1.00036914153048,6477.34072120275
"m1_Biiliac.Stature.Eth","z[2]",1.00026943972628,8174.47860061523
"m1_Biiliac.Stature.Eth","z[3]",1.00049901351401,8198.47305483755
"m1_Biiliac.Stature.Eth","z[4]",1.00014404034211,11448.7805755617
"m1_Biiliac.Stature.Eth","a",1.00020487152352,6348.19244719228
"m1_Biiliac.Stature.Eth","b[1]",1.00008061109133,14187.5068456777
"m1_Biiliac.Stature.Eth","b[2]",1.00004602556371,15043.9794885413
"m1_Biiliac.Stature.Eth","b[3]",1.00046424966367,15263.850051501
"m1_Biiliac.Stature.Eth","b[4]",1.00018470725652,15409.7568752274
"m1_Biiliac.Stature.Eth","sigma_y",1.00082541151645,6218.00453526963
"m1_Biiliac.Stature.Eth","d",1.00027216552012,12639.8040337732
"m1_Biiliac.Stature.Eth","sigma",1.00006067382213,15534.8369076956
"m1_Biiliac.Stature.Eth","y[1]",1.0002144109158,6451.4053088489
"m1_Biiliac.Stature.Eth","y[2]",1.00046410112577,7415.18416476029
"m1_Biiliac.Stature.Eth","y[3]",1.00002658408887,8547.2234858131
"m1_Biiliac.Stature.Eth","y[4]",1.00008983059672,11231.6479990754
"m1_Biacrom.Stature.Eth","z[1]",1.00017687939098,8062.24503697723
"m1_Biacrom.Stature.Eth","z[2]",1.00052140906634,9552.50108642387
"m1_Biacrom.Stature.Eth","z[3]",1.00004339243126,10134.3183297073
"m1_Biacrom.Stature.Eth","z[4]",1.00001478254705,13174.8281092469
"m1_Biacrom.Stature.Eth","a",1.0001139069501,7384.84340220353
"m1_Biacrom.Stature.Eth","b[1]",1.00022325531927,17128.9136165832
"m1_Biacrom.Stature.Eth","b[2]",0.999983977609236,17647.4878203342
"m1_Biacrom.Stature.Eth","b[3]",1.00003039440201,16653.5809353249
"m1_Biacrom.Stature.Eth","b[4]",1.00015035446656,19415.6033295285
"m1_Biacrom.Stature.Eth","sigma_y",1.00040415213552,5452.98602693301
"m1_Biacrom.Stature.Eth","d",1.00018376286539,14848.4608083345
"m1_Biacrom.Stature.Eth","sigma",1.00055096135943,15724.0886147334
"m1_Biacrom.Stature.Eth","y[1]",1.0001427934895,7560.5022019227
"m1_Biacrom.Stature.Eth","y[2]",1.00062958101855,6970.61369493525
"m1_Biacrom.Stature.Eth","y[3]",1.00014889586617,8822.49805806229
"m1_Biacrom.Stature.Eth","y[4]",1.0000231546379,11895.8809461637
"m1_Mass.Stature.Eth","z[1]",1.00061985186081,6808.2477644874
"m1_Mass.Stature.Eth","z[2]",1.00067559542482,8546.08396435452
"m1_Mass.Stature.Eth","z[3]",1.00005826054567,8632.34388006534
"m1_Mass.Stature.Eth","z[4]",1.00034698707334,10736.0989688955
"m1_Mass.Stature.Eth","a",1.00045485564623,6590.86820111911
"m1_Mass.Stature.Eth","b[1]",1.00022954140188,14936.3205709892
"m1_Mass.Stature.Eth","b[2]",1.00038319964201,14152.8553780782
"m1_Mass.Stature.Eth","b[3]",1.00009280821757,14461.1857913609
"m1_Mass.Stature.Eth","b[4]",1.00076157448569,14339.4476173073
"m1_Mass.Stature.Eth","sigma_y",1.00105711297719,5616.08223875714
"m1_Mass.Stature.Eth","d",1.00044518049508,11638.2283174135
"m1_Mass.Stature.Eth","sigma",1.00017108367379,14945.7868210229
"m1_Mass.Stature.Eth","y[1]",1.00049278863294,6766.86120423138
"m1_Mass.Stature.Eth","y[2]",1.00027349375746,7685.77657223959
"m1_Mass.Stature.Eth","y[3]",1.00007060144153,8589.5164824319
"m1_Mass.Stature.Eth","y[4]",1.0000156908929,10912.3806859487
"m1_Triceps.Hrs_Total.Eth","z[1]",1.00011215852131,6641.67450064762
"m1_Triceps.Hrs_Total.Eth","z[2]",1.00019738518799,8595.90385411457
"m1_Triceps.Hrs_Total.Eth","z[3]",1.00032064331892,9035.04944301485
"m1_Triceps.Hrs_Total.Eth","z[4]",1.0002109348514,13277.3912776815
"m1_Triceps.Hrs_Total.Eth","a",1.00014564700008,6277.16859746785
"m1_Triceps.Hrs_Total.Eth","b[1]",1.00021822361678,17298.6822201084
"m1_Triceps.Hrs_Total.Eth","b[2]",1.00023568110425,18000.8375235837
"m1_Triceps.Hrs_Total.Eth","b[3]",1.0001144417718,17547.4186784034
"m1_Triceps.Hrs_Total.Eth","b[4]",1.00004062856951,17141.0964411392
"m1_Triceps.Hrs_Total.Eth","sigma_y",1.00072287779491,5026.94850674959
"m1_Triceps.Hrs_Total.Eth","d",1.00012783289998,15460.3514401074
"m1_Triceps.Hrs_Total.Eth","sigma",1.00044098927815,15385.1251186016
"m1_Triceps.Hrs_Total.Eth","y[1]",1.00026049054579,6215.94475677634
"m1_Triceps.Hrs_Total.Eth","y[2]",1.00019638754543,5824.96679727134
"m1_Triceps.Hrs_Total.Eth","y[3]",1.00067198362596,8532.21696651036
"m1_Triceps.Hrs_Total.Eth","y[4]",1.00030954769476,12585.778516811
"m1_ForearmC.ForearmL.Eth","z[1]",1.00039192551971,5875.28836431544
"m1_ForearmC.ForearmL.Eth","z[2]",1.00018653767724,8556.86199041205
"m1_ForearmC.ForearmL.Eth","z[3]",1.00019770132381,8201.64545748623
"m1_ForearmC.ForearmL.Eth","z[4]",1.00055546969903,11667.5561053832
"m1_ForearmC.ForearmL.Eth","a",1.0007571177854,5895.29884439206
"m1_ForearmC.ForearmL.Eth","b[1]",1.00036593576274,17118.4608705879
"m1_ForearmC.ForearmL.Eth","b[2]",0.999917976432975,17456.8246311293
"m1_ForearmC.ForearmL.Eth","b[3]",1.00041360359985,16984.0129611084
"m1_ForearmC.ForearmL.Eth","b[4]",1.00034676384653,17527.5503084138
"m1_ForearmC.ForearmL.Eth","sigma_y",1.00056877227025,5818.06281694787
"m1_ForearmC.ForearmL.Eth","d",1.00002898649998,16782.6618451665
"m1_ForearmC.ForearmL.Eth","sigma",1.00018348599919,16136.6303622476
"m1_ForearmC.ForearmL.Eth","y[1]",1.00049021189477,5886.51938367626
"m1_ForearmC.ForearmL.Eth","y[2]",1.00064624891221,6438.2477425475
"m1_ForearmC.ForearmL.Eth","y[3]",1.00008240102374,8291.93810848399
"m1_ForearmC.ForearmL.Eth","y[4]",1.00036920520165,10845.1211874867
"m1_Tibia.Femur.Eth","z[1]",1.00050671162491,6619.85586038994
"m1_Tibia.Femur.Eth","z[2]",1.00031268853083,7736.18979011852
"m1_Tibia.Femur.Eth","z[3]",1.00048801998305,8493.74984250014
"m1_Tibia.Femur.Eth","z[4]",1.00007674200243,11905.4247425669
"m1_Tibia.Femur.Eth","a",1.00084218704789,5963.8954437024
"m1_Tibia.Femur.Eth","b[1]",1.00018828040094,10641.0727031199
"m1_Tibia.Femur.Eth","b[2]",1.00041118490465,9748.76932981549
"m1_Tibia.Femur.Eth","b[3]",1.00014475406582,10621.226499729
"m1_Tibia.Femur.Eth","b[4]",1.00016547011756,9793.50507864975
"m1_Tibia.Femur.Eth","sigma_y",1.00028051324623,4918.43587863994
"m1_Tibia.Femur.Eth","d",1.000271301418,7057.76429650424
"m1_Tibia.Femur.Eth","sigma",1.00007256644539,13275.4916974251
"m1_Tibia.Femur.Eth","y[1]",1.00087692664658,6102.85218802784
"m1_Tibia.Femur.Eth","y[2]",1.00074470322392,6397.91996078895
"m1_Tibia.Femur.Eth","y[3]",1.00048166476032,7789.93917565286
"m1_Tibia.Femur.Eth","y[4]",1.0002415416786,11135.9573432332
"m1_Arm.Leg.Eth","z[1]",1.00063899032329,6483.95801833877
"m1_Arm.Leg.Eth","z[2]",1.00028000644252,7867.0354768149
"m1_Arm.Leg.Eth","z[3]",0.999996260773465,8336.44808883593
"m1_Arm.Leg.Eth","z[4]",1.00012054714547,11023.2662468019
"m1_Arm.Leg.Eth","a",1.00031667198063,5993.43021547774
"m1_Arm.Leg.Eth","b[1]",1.00030387382078,8960.11472856337
"m1_Arm.Leg.Eth","b[2]",1.00062066483195,9248.8892847685
"m1_Arm.Leg.Eth","b[3]",1.00026731582154,9011.78744151214
"m1_Arm.Leg.Eth","b[4]",1.00032790436361,8492.49498046263
"m1_Arm.Leg.Eth","sigma_y",1.00049673765954,4442.784824101
"m1_Arm.Leg.Eth","d",1.0006557242121,6266.56382719364
"m1_Arm.Leg.Eth","sigma",0.99994421885903,12393.3543365804
"m1_Arm.Leg.Eth","y[1]",1.00042779043209,6205.39395889598
"m1_Arm.Leg.Eth","y[2]",1.0003000110649,6501.46253848281
"m1_Arm.Leg.Eth","y[3]",1.00011409499838,7940.01568623956
"m1_Arm.Leg.Eth","y[4]",1.00026772154967,10454.9528601576
"m1_Humerus.Femur.Eth","z[1]",1.0003552822012,7118.39652346239
"m1_Humerus.Femur.Eth","z[2]",1.00037952859129,9013.93879885587
"m1_Humerus.Femur.Eth","z[3]",1.00046991257916,9317.53599720381
"m1_Humerus.Femur.Eth","z[4]",0.99997419147924,13087.9867286634
"m1_Humerus.Femur.Eth","a",1.00033572664086,6638.5137561005
"m1_Humerus.Femur.Eth","b[1]",1.00020838388809,16615.9191970933
"m1_Humerus.Femur.Eth","b[2]",0.999909704154053,16097.7189873527
"m1_Humerus.Femur.Eth","b[3]",0.99992418479366,16257.1744866453
"m1_Humerus.Femur.Eth","b[4]",1.0001277292421,14798.4729755275
"m1_Humerus.Femur.Eth","sigma_y",1.00010424735035,5859.87900487208
"m1_Humerus.Femur.Eth","d",1.00017495421973,12571.5885709576
"m1_Humerus.Femur.Eth","sigma",1.00008813552304,17329.981994062
"m1_Humerus.Femur.Eth","y[1]",1.00045481428827,6818.31456072325
"m1_Humerus.Femur.Eth","y[2]",1.00027112067078,7245.66443207335
"m1_Humerus.Femur.Eth","y[3]",1.00041505124411,8824.38178121348
"m1_Humerus.Femur.Eth","y[4]",0.999901787128616,11949.7027987182
"m1_ForearmL.Humerus.Eth","z[1]",1.00044276839341,6898.82789255741
"m1_ForearmL.Humerus.Eth","z[2]",1.00027588072581,8947.06499574964
"m1_ForearmL.Humerus.Eth","z[3]",1.00028310182562,9075.36234195126
"m1_ForearmL.Humerus.Eth","z[4]",0.999942219855083,12137.2281360017
"m1_ForearmL.Humerus.Eth","a",1.00006167249077,6533.63027361206
"m1_ForearmL.Humerus.Eth","b[1]",1.00043785989026,14331.2205652929
"m1_ForearmL.Humerus.Eth","b[2]",1.00053060302954,13364.5592067434
"m1_ForearmL.Humerus.Eth","b[3]",1.00007125101543,14586.2982728377
"m1_ForearmL.Humerus.Eth","b[4]",1.0001724670832,14533.8419727982
"m1_ForearmL.Humerus.Eth","sigma_y",1.00068617376902,5549.53179700539
"m1_ForearmL.Humerus.Eth","d",1.00034097496979,11364.3047290089
"m1_ForearmL.Humerus.Eth","sigma",1.00038384972855,15178.9909083191
"m1_ForearmL.Humerus.Eth","y[1]",1.00023853137216,6503.64767935407
"m1_ForearmL.Humerus.Eth","y[2]",1.00008868156696,6886.25785667887
"m1_ForearmL.Humerus.Eth","y[3]",1.00028227310857,7929.77410946406
"m1_ForearmL.Humerus.Eth","y[4]",0.999959203581417,11367.3979026819
"m1_Finger.HandLength.Eth","z[1]",1.00040610888117,6229.98396590229
"m1_Finger.HandLength.Eth","z[2]",1.00014116911778,7876.68231168188
"m1_Finger.HandLength.Eth","z[3]",1.00038394560565,8691.0779799863
"m1_Finger.HandLength.Eth","z[4]",1.00009074740337,10526.1004048063
"m1_Finger.HandLength.Eth","a",1.00030521021918,6121.45193525295
"m1_Finger.HandLength.Eth","b[1]",1.00052776921771,8954.03302739579
"m1_Finger.HandLength.Eth","b[2]",1.00031115545094,7987.01458416555
"m1_Finger.HandLength.Eth","b[3]",1.00035543040761,8028.25283548373
"m1_Finger.HandLength.Eth","b[4]",1.00064310563552,8402.47344031091
"m1_Finger.HandLength.Eth","sigma_y",1.00084153592134,5232.34115576089
"m1_Finger.HandLength.Eth","d",1.00077439997423,6087.38338207333
"m1_Finger.HandLength.Eth","sigma",1.00023468721442,11968.9371671008
"m1_Finger.HandLength.Eth","y[1]",1.00025982727418,6294.92935699451
"m1_Finger.HandLength.Eth","y[2]",1.00006457665981,6875.86788168325
"m1_Finger.HandLength.Eth","y[3]",1.00037118130099,8408.0066536313
"m1_Finger.HandLength.Eth","y[4]",1.00017537577678,10474.4264546655
"m1_Biacrom.Biiliac.Eth","z[1]",1.00022573628579,7225.38588920938
